T1_OFF_SHIELD	0	T1_WOOD	4
T4_OFF_SPIKEDSHIELD_MORGANA	0	T4_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T4_OFF_SPIKEDSHIELD_MORGANA	1	T4_PLANKS_LEVEL1	4
T4_OFF_SPIKEDSHIELD_MORGANA	1	T4_METALBAR_LEVEL1	4
T4_OFF_SPIKEDSHIELD_MORGANA	1	T4_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T4_OFF_SPIKEDSHIELD_MORGANA	2	T4_PLANKS_LEVEL2	4
T4_OFF_SPIKEDSHIELD_MORGANA	2	T4_METALBAR_LEVEL2	4
T4_OFF_SPIKEDSHIELD_MORGANA	2	T4_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T4_OFF_SPIKEDSHIELD_MORGANA	3	T4_PLANKS_LEVEL3	4
T4_OFF_SPIKEDSHIELD_MORGANA	3	T4_METALBAR_LEVEL3	4
T4_OFF_SPIKEDSHIELD_MORGANA	3	T4_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T4_OFF_SPIKEDSHIELD_MORGANA	4	T4_PLANKS_LEVEL4	4
T4_OFF_SPIKEDSHIELD_MORGANA	4	T4_METALBAR_LEVEL4	4
T4_OFF_SPIKEDSHIELD_MORGANA	4	T4_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T5_OFF_SPIKEDSHIELD_MORGANA	0	T5_PLANKS	4
T5_OFF_SPIKEDSHIELD_MORGANA	0	T5_METALBAR	4
T5_OFF_SPIKEDSHIELD_MORGANA	0	T5_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T5_OFF_SPIKEDSHIELD_MORGANA	1	T5_PLANKS_LEVEL1	4
T5_OFF_SPIKEDSHIELD_MORGANA	1	T5_METALBAR_LEVEL1	4
T5_OFF_SPIKEDSHIELD_MORGANA	1	T5_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T5_OFF_SPIKEDSHIELD_MORGANA	2	T5_PLANKS_LEVEL2	4
T5_OFF_SPIKEDSHIELD_MORGANA	2	T5_METALBAR_LEVEL2	4
T5_OFF_SPIKEDSHIELD_MORGANA	2	T5_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T5_OFF_SPIKEDSHIELD_MORGANA	3	T5_PLANKS_LEVEL3	4
T5_OFF_SPIKEDSHIELD_MORGANA	3	T5_METALBAR_LEVEL3	4
T5_OFF_SPIKEDSHIELD_MORGANA	3	T5_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T5_OFF_SPIKEDSHIELD_MORGANA	4	T5_PLANKS_LEVEL4	4
T5_OFF_SPIKEDSHIELD_MORGANA	4	T5_METALBAR_LEVEL4	4
T5_OFF_SPIKEDSHIELD_MORGANA	4	T5_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T6_OFF_SPIKEDSHIELD_MORGANA	0	T6_PLANKS	4
T6_OFF_SPIKEDSHIELD_MORGANA	0	T6_METALBAR	4
T6_OFF_SPIKEDSHIELD_MORGANA	0	T6_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T6_OFF_SPIKEDSHIELD_MORGANA	1	T6_PLANKS_LEVEL1	4
T6_OFF_SPIKEDSHIELD_MORGANA	1	T6_METALBAR_LEVEL1	4
T6_OFF_SPIKEDSHIELD_MORGANA	1	T6_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T6_OFF_SPIKEDSHIELD_MORGANA	2	T6_PLANKS_LEVEL2	4
T6_OFF_SPIKEDSHIELD_MORGANA	2	T6_METALBAR_LEVEL2	4
T6_OFF_SPIKEDSHIELD_MORGANA	2	T6_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T6_OFF_SPIKEDSHIELD_MORGANA	3	T6_PLANKS_LEVEL3	4
T6_OFF_SPIKEDSHIELD_MORGANA	3	T6_METALBAR_LEVEL3	4
T6_OFF_SPIKEDSHIELD_MORGANA	3	T6_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T6_OFF_SPIKEDSHIELD_MORGANA	4	T6_PLANKS_LEVEL4	4
T6_OFF_SPIKEDSHIELD_MORGANA	4	T6_METALBAR_LEVEL4	4
T6_OFF_SPIKEDSHIELD_MORGANA	4	T6_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T7_OFF_SPIKEDSHIELD_MORGANA	0	T7_PLANKS	4
T7_OFF_SPIKEDSHIELD_MORGANA	0	T7_METALBAR	4
T7_OFF_SPIKEDSHIELD_MORGANA	0	T7_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T7_OFF_SPIKEDSHIELD_MORGANA	1	T7_PLANKS_LEVEL1	4
T7_OFF_SPIKEDSHIELD_MORGANA	1	T7_METALBAR_LEVEL1	4
T7_OFF_SPIKEDSHIELD_MORGANA	1	T7_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T7_OFF_SPIKEDSHIELD_MORGANA	2	T7_PLANKS_LEVEL2	4
T7_OFF_SPIKEDSHIELD_MORGANA	2	T7_METALBAR_LEVEL2	4
T7_OFF_SPIKEDSHIELD_MORGANA	2	T7_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T7_OFF_SPIKEDSHIELD_MORGANA	3	T7_PLANKS_LEVEL3	4
T7_OFF_SPIKEDSHIELD_MORGANA	3	T7_METALBAR_LEVEL3	4
T7_OFF_SPIKEDSHIELD_MORGANA	3	T7_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T7_OFF_SPIKEDSHIELD_MORGANA	4	T7_PLANKS_LEVEL4	4
T7_OFF_SPIKEDSHIELD_MORGANA	4	T7_METALBAR_LEVEL4	4
T7_OFF_SPIKEDSHIELD_MORGANA	4	T7_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T8_OFF_SPIKEDSHIELD_MORGANA	0	T8_PLANKS	4
T8_OFF_SPIKEDSHIELD_MORGANA	0	T8_METALBAR	4
T8_OFF_SPIKEDSHIELD_MORGANA	0	T8_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T8_OFF_SPIKEDSHIELD_MORGANA	1	T8_PLANKS_LEVEL1	4
T8_OFF_SPIKEDSHIELD_MORGANA	1	T8_METALBAR_LEVEL1	4
T8_OFF_SPIKEDSHIELD_MORGANA	1	T8_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T8_OFF_SPIKEDSHIELD_MORGANA	2	T8_PLANKS_LEVEL2	4
T8_OFF_SPIKEDSHIELD_MORGANA	2	T8_METALBAR_LEVEL2	4
T8_OFF_SPIKEDSHIELD_MORGANA	2	T8_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T8_OFF_SPIKEDSHIELD_MORGANA	3	T8_PLANKS_LEVEL3	4
T8_OFF_SPIKEDSHIELD_MORGANA	3	T8_METALBAR_LEVEL3	4
T8_OFF_SPIKEDSHIELD_MORGANA	3	T8_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T8_OFF_SPIKEDSHIELD_MORGANA	4	T8_PLANKS_LEVEL4	4
T8_OFF_SPIKEDSHIELD_MORGANA	4	T8_METALBAR_LEVEL4	4
T8_OFF_SPIKEDSHIELD_MORGANA	4	T8_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA	1
T4_OFF_SHIELD_AVALON	0	T4_PLANKS	4
T4_OFF_SHIELD_AVALON	0	T4_METALBAR	4
T4_OFF_SHIELD_AVALON	0	T4_ARTEFACT_OFF_SHIELD_AVALON	1
T4_OFF_SHIELD_AVALON	1	T4_PLANKS_LEVEL1	4
T4_OFF_SHIELD_AVALON	1	T4_METALBAR_LEVEL1	4
T4_OFF_SHIELD_AVALON	1	T4_ARTEFACT_OFF_SHIELD_AVALON	1
T4_OFF_SHIELD_AVALON	2	T4_PLANKS_LEVEL2	4
T4_OFF_SHIELD_AVALON	2	T4_METALBAR_LEVEL2	4
T4_OFF_SHIELD_AVALON	2	T4_ARTEFACT_OFF_SHIELD_AVALON	1
T4_OFF_SHIELD_AVALON	3	T4_PLANKS_LEVEL3	4
T4_OFF_SHIELD_AVALON	3	T4_METALBAR_LEVEL3	4
T4_OFF_SHIELD_AVALON	3	T4_ARTEFACT_OFF_SHIELD_AVALON	1
T4_OFF_SHIELD_AVALON	4	T4_PLANKS_LEVEL4	4
T4_OFF_SHIELD_AVALON	4	T4_METALBAR_LEVEL4	4
T4_OFF_SHIELD_AVALON	4	T4_ARTEFACT_OFF_SHIELD_AVALON	1
T5_OFF_SHIELD_AVALON	0	T5_PLANKS	4
T5_OFF_SHIELD_AVALON	0	T5_METALBAR	4
T5_OFF_SHIELD_AVALON	0	T5_ARTEFACT_OFF_SHIELD_AVALON	1
T5_OFF_SHIELD_AVALON	1	T5_PLANKS_LEVEL1	4
T5_OFF_SHIELD_AVALON	1	T5_METALBAR_LEVEL1	4
T5_OFF_SHIELD_AVALON	1	T5_ARTEFACT_OFF_SHIELD_AVALON	1
T5_OFF_SHIELD_AVALON	2	T5_PLANKS_LEVEL2	4
T5_OFF_SHIELD_AVALON	2	T5_METALBAR_LEVEL2	4
T5_OFF_SHIELD_AVALON	2	T5_ARTEFACT_OFF_SHIELD_AVALON	1
T5_OFF_SHIELD_AVALON	3	T5_PLANKS_LEVEL3	4
T5_OFF_SHIELD_AVALON	3	T5_METALBAR_LEVEL3	4
T5_OFF_SHIELD_AVALON	3	T5_ARTEFACT_OFF_SHIELD_AVALON	1
T5_OFF_SHIELD_AVALON	4	T5_PLANKS_LEVEL4	4
T5_OFF_SHIELD_AVALON	4	T5_METALBAR_LEVEL4	4
T5_OFF_SHIELD_AVALON	4	T5_ARTEFACT_OFF_SHIELD_AVALON	1
T6_OFF_SHIELD_AVALON	0	T6_PLANKS	4
T6_OFF_SHIELD_AVALON	0	T6_METALBAR	4
T6_OFF_SHIELD_AVALON	0	T6_ARTEFACT_OFF_SHIELD_AVALON	1
T6_OFF_SHIELD_AVALON	1	T6_PLANKS_LEVEL1	4
T6_OFF_SHIELD_AVALON	1	T6_METALBAR_LEVEL1	4
T6_OFF_SHIELD_AVALON	1	T6_ARTEFACT_OFF_SHIELD_AVALON	1
T6_OFF_SHIELD_AVALON	2	T6_PLANKS_LEVEL2	4
T6_OFF_SHIELD_AVALON	2	T6_METALBAR_LEVEL2	4
T6_OFF_SHIELD_AVALON	2	T6_ARTEFACT_OFF_SHIELD_AVALON	1
T6_OFF_SHIELD_AVALON	3	T6_PLANKS_LEVEL3	4
T6_OFF_SHIELD_AVALON	3	T6_METALBAR_LEVEL3	4
T6_OFF_SHIELD_AVALON	3	T6_ARTEFACT_OFF_SHIELD_AVALON	1
T6_OFF_SHIELD_AVALON	4	T6_PLANKS_LEVEL4	4
T6_OFF_SHIELD_AVALON	4	T6_METALBAR_LEVEL4	4
T6_OFF_SHIELD_AVALON	4	T6_ARTEFACT_OFF_SHIELD_AVALON	1
T7_OFF_SHIELD_AVALON	0	T7_PLANKS	4
T7_OFF_SHIELD_AVALON	0	T7_METALBAR	4
T7_OFF_SHIELD_AVALON	0	T7_ARTEFACT_OFF_SHIELD_AVALON	1
T7_OFF_SHIELD_AVALON	1	T7_PLANKS_LEVEL1	4
